id,name,address,rating,rating_text,reviews_count,reviews_text,working_status,latitude,longitude,coordinates,url,categories
204142061892,Банк Кремлевский,"ул. Петровка, 11, Москва, этаж 1, комната 43",3.9,"3,9",30,30 оценок,Открыто до 03:00,55.76298,37.617192,"37.617192,55.762980",https://yandex.ru/maps/org/bank_kremlevskiy/204142061892/,"Банк, обмен валюты"
74670551581,Банк Авангард,"Головинское ш., 5, корп. 1, Москва, этаж 1",4.0,"4,0",84,84 оценки,Открыто до 22:00,55.840493,37.490332,"37.490332,55.840493",https://yandex.ru/maps/org/bank_avangard/74670551581/,"Банк, обмен валюты"
1104589509,СберБанк,"ул. Архитектора Власова, 39, Москва",4.4,"4,4",660,660 оценок,Закрыто до завтра,55.668699,37.543907,"37.543907,55.668699",https://yandex.ru/maps/org/sberbank/1104589509/,"Банк, обмен валюты"
24230253882,Банк Авангард,"ш. Энтузиастов, 12, корп. 2, Москва, этаж 1",3.9,"3,9",41,41 оценка,Открыто до 22:00,55.74796,37.706907,"37.706907,55.747960",https://yandex.ru/maps/org/bank_avangard/24230253882/,"Банк, обмен валюты"
96314950812,Атлантекс,"Пресненская наб., 12, Москва, этаж 33",5.0,"5,0",67,67 оценок,Открыто до 22:00,55.749618,37.537371,"37.537371,55.749618",https://yandex.ru/maps/org/atlanteks/96314950812/,"Обмен валюты, электронная платёжная система"
1403544689,Банк Авангард,"Грохольский пер., 29, корп. 1, Москва",4.3,"4,3",365,365 оценок,Закрыто до завтра,55.777722,37.643507,"37.643507,55.777722",https://yandex.ru/maps/org/bank_avangard/1403544689/,"Банк, обмен валюты"
1454600127,Банк РМП,"ул. Климашкина, 21, Москва, Вход в кассу со стороны ул. Пресненский Вал",4.3,"4,3",147,147 оценок,Закрыто до завтра,55.76773,37.565155,"37.565155,55.767730",https://yandex.ru/maps/org/bank_rmp/1454600127/,"Банк, обмен валюты"
127906030399,Московский кредитный банк,"1-й Красногвардейский пр., 22, стр. 1, Москва, этаж 1",4.3,"4,3",135,135 оценок,Закрыто до завтра,55.75134,37.534695,"37.534695,55.751340",https://yandex.ru/maps/org/moskovskiy_kreditny_bank/127906030399/,"Банк, обмен валюты"
37339194813,Awx,"Пресненская наб., 12, Москва",5.0,"5,0",152,152 оценки,Круглосуточно,55.749618,37.537371,"37.537371,55.749618",https://yandex.ru/maps/org/awx/37339194813/,"Обмен валюты, криптомат"
239057336666,Банк Авангард,"ул. Зои и Александра Космодемьянских, 23, Москва, ТЦ Рассвет",3.9,"3,9",22,22 оценки,Открыто до 22:00,55.82398,37.518203,"37.518203,55.823980",https://yandex.ru/maps/org/bank_avangard/239057336666/,"Банк, обмен валюты"
4316978659,Эйфори Премиум,"Пресненская наб., 12, Москва",4.9,"4,9",22,22 оценки,Закрыто до завтра,55.749633,37.537434,"37.537434,55.749633",https://yandex.ru/maps/org/eyfori_premium/4316978659/,"Обмен валюты, электронная коммерция"
1091126166,Банк Авангард,"Ленинградский просп., 76А, Москва, ТЦ Метромаркет",3.8,"3,8",83,83 оценки,До закрытия 24 мин,55.805827,37.515146,"37.515146,55.805827",https://yandex.ru/maps/org/bank_avangard/1091126166/,"Банк, обмен валюты"
1052453114,Профессионал банк,"Селезнёвская ул., 15А, стр. 1, Москва, Головной офис",4.2,"4,2",66,66 оценок,Закрыто до завтра,55.781478,37.606766,"37.606766,55.781478",https://yandex.ru/maps/org/professional_bank/1052453114/,"Банк, обмен валюты"
123013881973,Банк Авангард,"ул. Большая Полянка, 24/2с4, Москва, этаж 1",4.3,"4,3",173,173 оценки,Закрыто до завтра,55.737569,37.618585,"37.618585,55.737569",https://yandex.ru/maps/org/bank_avangard/123013881973/,"Банк, обмен валюты"
1061096435,Совкомбанк,"Строгинский бул., 7, корп. 1, Москва, помещение Vi",4.1,"4,1",333,333 оценки,Закрыто до завтра,55.805356,37.400809,"37.400809,55.805356",https://yandex.ru/maps/org/sovkombank/1061096435/,"Банк, обмен валюты"
166300776818,А7 Финансы - ПСБ,"Хорошёвское ш., 35, корп. 1, Москва",4.2,"4,2",11,11 оценок,Закрыто до завтра,55.777489,37.521695,"37.521695,55.777489",https://yandex.ru/maps/org/a7_finansy_psb/166300776818/,Обмен валюты
28071186266,Альтернатива,"Кутузовский просп., 27, Москва, этаж 1",4.5,"4,5",60,60 оценок,Открыто до 23:00,55.743546,37.545277,"37.545277,55.743546",https://yandex.ru/maps/org/alternativa/28071186266/,"Обмен валюты, расчетная небанковская кредитная организация"
37859538310,Cripthub,"Пресненская наб., 12, Москва",5.0,"5,0",57,57 оценок,Открыто до 22:00,55.749633,37.537434,"37.537434,55.749633",https://yandex.ru/maps/org/cripthub/37859538310/,"Обмен валюты, электронная коммерция"
158857222144,ТКБ,"просп. Мира, 3, корп. 1, Москва",4.1,"4,1",17,17 оценок,Закрыто до завтра,55.773812,37.632036,"37.632036,55.773812",https://yandex.ru/maps/org/tkb/158857222144/,"Банк, обмен валюты"
1067025653,Международный финансовый клуб,"Тверской бул., 13, стр. 1, Москва, подъезд 4",4.4,"4,4",173,173 оценки,Закрыто до завтра,55.760502,37.599634,"37.599634,55.760502",https://yandex.ru/maps/org/mezhdunarodny_finansovy_klub/1067025653/,"Банк, обмен валюты"
50661495924,Промсельхозбанк,"Успенский пер., 3, стр. 2, Москва",4.4,"4,4",34,34 оценки,Закрыто до завтра,55.769403,37.606535,"37.606535,55.769403",https://yandex.ru/maps/org/promselkhozbank/50661495924/,"Обмен валюты, точка банковского обслуживания"
173330609497,Waybank,,4.2,"4,2",79,79 оценок,Закрыто до завтра,55.733598,37.627861,"37.627861,55.733598",https://yandex.ru/maps/org/waybank/173330609497/,"Банк, обмен валюты"
22868336220,Банк ДОМ.РФ,"Пресненская наб., 10, стр. 2, Москва, этаж 1",4.1,"4,1",366,366 оценок,Закрыто до завтра,55.747289,37.534981,"37.534981,55.747289",https://yandex.ru/maps/org/bank_dom_rf/22868336220/,"Банк, обмен валюты"
1060621868,Социум банк,"Ленинградский просп., 80, корп. 16, Москва, этаж 1",4.4,"4,4",155,155 оценок,Закрыто до завтра,55.807202,37.510471,"37.510471,55.807202",https://yandex.ru/maps/org/sotsium_bank/1060621868/,"Банк, обмен валюты"
1123277529,Банк МБА-Москва,,4.3,"4,3",110,110 оценок,Закрыто до завтра,55.757124,37.568399,"37.568399,55.757124",https://yandex.ru/maps/org/bank_mba_moskva/1123277529/,"Банк, обмен валюты"
1036340089,СДМ-банк,"ул. Бочкова, 6, корп. 1, Москва",4.3,"4,3",71,71 оценка,Закрыто до завтра,55.810556,37.632995,"37.632995,55.810556",https://yandex.ru/maps/org/sdm_bank/1036340089/,"Банк, обмен валюты"
28931414317,Криптообменник,"Сельскохозяйственная ул., 17, корп. 1, Москва",4.9,"4,9",19,19 оценок,Открыто до 22:00,55.837414,37.636392,"37.636392,55.837414",https://yandex.ru/maps/org/kriptoobmennik/28931414317/,Электронная коммерция
31841478277,Операционная касса,"площадь Киевского Вокзала, 2, Москва, этаж 1",3.8,"3,8",15,15 оценок,Открыто до 22:00,55.74488,37.565011,"37.565011,55.744880",https://yandex.ru/maps/org/operatsionnaya_kassa/31841478277/,Обмен валюты
39886278036,Ноосфера,"площадь Победы, 2, корп. 2, Москва, этаж 1",4.2,"4,2",87,87 оценок,Закрыто до завтра,55.737273,37.516924,"37.516924,55.737273",https://yandex.ru/maps/org/noosfera/39886278036/,"Банк, обмен валюты"
1030277988,СберБанк,"Хабаровская ул., 15, Москва, этаж 1",4.7,"4,7",1022,1022 оценки,Закрыто до завтра,55.822713,37.823481,"37.823481,55.822713",https://yandex.ru/maps/org/sberbank/1030277988/,"Банк, обмен валюты"
1129756856,Раунд,"Рублёвское ш., 28, Москва",4.0,"4,0",288,288 оценок,Закрыто до завтра,55.747976,37.425569,"37.425569,55.747976",https://yandex.ru/maps/org/raund/1129756856/,"Банк, обмен валюты"
1104826896,Абсолют Банк,"Кутузовский просп., 24, Москва, этаж 1",4.1,"4,1",253,253 оценки,Закрыто до завтра,55.744599,37.545695,"37.545695,55.744599",https://yandex.ru/maps/org/absolyut_bank/1104826896/,"Банк, обмен валюты"
245160767628,Старые фунты стерлингов,"Никольская ул., 15, стр. 1, Москва",4.7,"4,7",12,12 оценок,Закрыто до завтра,55.757349,37.622441,"37.622441,55.757349",https://yandex.ru/maps/org/staryye_funty_sterlingov/245160767628/,Обмен валюты
25671134689,Банк Авангард,"ул. Миклухо-Маклая, 32А, Москва, этаж 1",4.0,"4,0",41,41 оценка,Открыто до 22:00,55.640933,37.530669,"37.530669,55.640933",https://yandex.ru/maps/org/bank_avangard/25671134689/,"Банк, обмен валюты"
229629929676,Операционная касса,"Киевская ул., 2, Москва",4.2,"4,2",54,54 оценки,Открыто до 00:30,55.74332,37.562694,"37.562694,55.743320",https://yandex.ru/maps/org/operatsionnaya_kassa/229629929676/,"Обмен валюты, небанковская кредитная организация"
1028112951,Банк Финам,"Кутузовский просп., 35, Москва",4.0,"4,0",72,72 оценки,Закрыто до завтра,55.739464,37.537323,"37.537323,55.739464",https://yandex.ru/maps/org/bank_finam/1028112951/,"Банк, обмен валюты"
30567449541,"Локо-Банк, Private","Ленинградский просп., 39, стр. 80, Москва, этаж 12",4.3,"4,3",173,173 оценки,Закрыто до завтра,55.7967,37.536874,"37.536874,55.796700",https://yandex.ru/maps/org/loko_bank_private/30567449541/,"Банк, обмен валюты"
209315553724,MoneyPort,"Пресненская наб., 12, Москва",5.0,"5,0",101,101 оценка,Закрыто до завтра,55.749633,37.537434,"37.537434,55.749633",https://yandex.ru/maps/org/moneyport/209315553724/,Обмен валюты
198070385372,24ExPay,"Пресненская наб., 12, Москва",5.0,"5,0",150,150 оценок,Закрыто до завтра,55.750072,37.537749,"37.537749,55.750072",https://yandex.ru/maps/org/24expay/198070385372/,"Обмен валюты, денежные переводы"
16283472996,Cashers,"Пресненская наб., 12, Москва, этаж 5",4.9,"4,9",28,28 оценок,Открыто до 23:50,55.74954,37.538267,"37.538267,55.749540",https://yandex.ru/maps/org/cashers/16283472996/,"Обмен валюты, криптомат"
104253124109,Обмен валют,"Большая Дорогомиловская ул., 6, Москва",4.2,"4,2",6,6 оценок,Круглосуточно,55.745485,37.569355,"37.569355,55.745485",https://yandex.ru/maps/org/obmen_valyut/104253124109/,"Обмен валюты, прочие кассы"
3499613123,Банк Агора,"2-й Троицкий пер., 3, Москва",4.3,"4,3",172,172 оценки,Закрыто до завтра,55.775485,37.622205,"37.622205,55.775485",https://yandex.ru/maps/org/bank_agora/3499613123/,"Банк, обмен валюты"
222085872753,Zeon Exchange,"Пресненская наб., 12, Москва",4.7,"4,7",20,20 оценок,Открыто до 22:00,55.749554,37.536307,"37.536307,55.749554",https://yandex.ru/maps/org/zeon_exchange/222085872753/,"Обмен валюты, электронная коммерция"
45431715965,Char,"Пресненская наб., 12, Москва, этаж 10",4.8,"4,8",24,24 оценки,Закрыто до завтра,55.749835,37.537738,"37.537738,55.749835",https://yandex.ru/maps/org/char/45431715965/,"Обмен валюты, электронная коммерция"
1080560861,"Алеф-Банк, отделение","Молдавская ул., 5, Москва",4.2,"4,2",232,232 оценки,Закрыто до завтра,55.731875,37.435364,"37.435364,55.731875",https://yandex.ru/maps/org/alef_bank_otdeleniye/1080560861/,"Банк, обмен валюты"
137480829887,Банк Авангард,"МКАД, 47-й километр, вл31с1, Москва, этаж 1",4.0,"4,0",33,33 оценки,Открыто до 22:00,55.659296,37.43046,"37.430460,55.659296",https://yandex.ru/maps/org/bank_avangard/137480829887/,"Банк, обмен валюты"
47007494131,Rollex,"ул. Земляной Вал, 1/4с2, Москва, подъезд 4, этаж 2, офис 40",4.7,"4,7",14,14 оценок,Круглосуточно,55.764063,37.657669,"37.657669,55.764063",https://yandex.ru/maps/org/rollex/47007494131/,"Обмен валюты, электронная коммерция"
8099257876,Банк Авангард,"Новоясеневский просп., 7, Москва, ТК «Калита»",4.0,"4,0",7,7 оценок,Открыто до 22:00,55.607847,37.532579,"37.532579,55.607847",https://yandex.ru/maps/org/bank_avangard/8099257876/,"Банк, обмен валюты"
130838218284,Keine-Exchange,"Пресненская наб., 12, Москва, этаж 5",4.9,"4,9",109,109 оценок,Закрыто до завтра,55.749924,37.537703,"37.537703,55.749924",https://yandex.ru/maps/org/keine_exchange/130838218284/,"Обмен валюты, криптомат"
67773898823,Операционная касса,"Большая Дорогомиловская ул., 14, Москва",4.1,"4,1",32,32 оценки,Открыто до 00:00,55.746566,37.559556,"37.559556,55.746566",https://yandex.ru/maps/org/operatsionnaya_kassa/67773898823/,Обмен валюты
156011022743,Банк Авангард,"Семёновская площадь, 1, Москва, этаж 1",,,,,Открыто до 22:00,55.782744,37.720816,"37.720816,55.782744",https://yandex.ru/maps/org/bank_avangard/156011022743/,"Банк, обмен валюты"
187278104868,Банк ДОМ.РФ,"Кутузовский просп., 2/1к1А, Москва",5.0,"5,0",497,497 оценок,Закрыто до завтра,55.750703,37.564836,"37.564836,55.750703",https://yandex.ru/maps/org/bank_dom_rf/187278104868/,"Банк, обмен валюты"
139718251963,Обменник криптовалют,"Пресненская наб., 12, Москва",4.9,"4,9",25,25 оценок,Закрыто до завтра,55.749633,37.537434,"37.537434,55.749633",https://yandex.ru/maps/org/obmennik_kriptovalyut/139718251963/,"Обмен валюты, электронная коммерция"
176343453744,Avpay,"Пресненская наб., 8, стр. 1, Москва",,,,,Закрыто до завтра,55.747687,37.538907,"37.538907,55.747687",https://yandex.ru/maps/org/avpay/176343453744/,"Обмен валюты, электронная коммерция"
225885921990,Мили,"Пресненская наб., 12, Москва",4.8,"4,8",18,18 оценок,Закрыто до завтра,55.749633,37.537434,"37.537434,55.749633",https://yandex.ru/maps/org/mili/225885921990/,"Обмен валюты, электронная коммерция"
1005408206,Синко-Банк,"Последний пер., 11, Москва, этаж 1",4.3,"4,3",162,162 оценки,Закрыто до завтра,55.769913,37.627241,"37.627241,55.769913",https://yandex.ru/maps/org/sinko_bank/1005408206/,"Банк, обмен валюты"
77106760795,24bitbank,"Пресненская наб., 12, Москва",4.7,"4,7",21,21 оценка,Закрыто до завтра,55.749476,37.537344,"37.537344,55.749476",https://yandex.ru/maps/org/24bitbank/77106760795/,"Обмен валюты, денежные переводы"
119343151601,TransferDelivery,"Пресненская наб., 12, Москва",4.9,"4,9",26,26 оценок,Закрыто до завтра,55.749633,37.537434,"37.537434,55.749633",https://yandex.ru/maps/org/transferdelivery/119343151601/,"Обмен валюты, финансовый консалтинг"
173771523522,Операционная касса,"Ленинский просп., 101, Москва",3.7,"3,7",3,3 оценки,Закрыто до завтра,55.666994,37.51528,"37.515280,55.666994",https://yandex.ru/maps/org/operatsionnaya_kassa/173771523522/,Обмен валюты
126237865310,Prosto Exchange,"Пресненская наб., 12, Москва",4.9,"4,9",21,21 оценка,Закрыто до завтра,55.749633,37.537434,"37.537434,55.749633",https://yandex.ru/maps/org/prosto_exchange/126237865310/,"Обмен валюты, электронная коммерция"
88246416629,Обмен валют,"ул. Академика Королёва, 3, Москва",3.1,"3,1",36,36 оценок,Закрыто до завтра,55.821014,37.631459,"37.631459,55.821014",https://yandex.ru/maps/org/obmen_valyut/88246416629/,Обмен валюты
195743966550,Mbex,"Пресненская наб., 12, Москва",4.4,"4,4",12,12 оценок,Круглосуточно,55.749633,37.537434,"37.537434,55.749633",https://yandex.ru/maps/org/mbex/195743966550/,"Обмен валюты, электронная коммерция"
1254225142,ЦентроКредит,"Старый Толмачёвский пер., 10, Москва, этаж 1",4.3,"4,3",21,21 оценка,Закрыто до завтра,55.739563,37.630907,"37.630907,55.739563",https://yandex.ru/maps/org/tsentrokredit/1254225142/,"Банк, обмен валюты"
175132392207,Fork Exchange,"Пресненская наб., 8, стр. 1, Москва",4.3,"4,3",7,7 оценок,Закрыто до завтра,55.747115,37.539087,"37.539087,55.747115",https://yandex.ru/maps/org/fork_exchange/175132392207/,"Обмен валюты, электронная коммерция"
188234509300,Банк Авангард,"Тушинская ул., 17, Москва, ТЦ Праздник",2.8,"2,8",21,21 оценка,Закрыто до завтра,55.826665,37.44479,"37.444790,55.826665",https://yandex.ru/maps/org/bank_avangard/188234509300/,"Банк, обмен валюты"
57536287790,Обмен валюты,"Ленинский просп., 66, Москва",,,,,Закрыто до завтра,55.690522,37.548209,"37.548209,55.690522",https://yandex.ru/maps/org/obmen_valyuty/57536287790/,Обмен валюты
145830293720,Промсельхозбанк,"ул. Малая Дмитровка, 14, стр. 4, Москва",,,,,Закрыто до завтра,55.769898,37.606427,"37.606427,55.769898",https://yandex.ru/maps/org/promselkhozbank/145830293720/,"Банк, обмен валюты"
137298334754,Ветхие доллары,"Пресненская наб., 10, стр. 2, Москва",4.3,"4,3",5,5 оценок,Закрыто до завтра,55.747865,37.535592,"37.535592,55.747865",https://yandex.ru/maps/org/vetkhiye_dollary/137298334754/,Обмен валюты
33842640944,Агропромкредит,,4.2,"4,2",68,68 оценок,Закрыто до завтра,55.768716,37.632137,"37.632137,55.768716",https://yandex.ru/maps/org/agropromkredit/33842640944/,"Банк, обмен валюты"
117449432847,Екс,"ул. Василисы Кожиной, 13, Москва",4.3,"4,3",15,15 оценок,Закрыто до завтра,55.736067,37.499695,"37.499695,55.736067",https://yandex.ru/maps/org/yeks/117449432847/,Обмен валюты
104715410609,BtcDeal,"Пресненская наб., 8, стр. 1, Москва",,,,,Закрыто до завтра,55.747206,37.538539,"37.538539,55.747206",https://yandex.ru/maps/org/btcdeal/104715410609/,Обмен валюты
58115780417,Банк Авангард,"Киевская ул., 2, Москва, ТГЦ Киевский",,,,,Открыто до 22:00,55.743466,37.562721,"37.562721,55.743466",https://yandex.ru/maps/org/bank_avangard/58115780417/,"Банк, обмен валюты"
63790671625,Центр-валют,"Багратионовский пр., 7, корп. 2, Москва",,,,,Закрыто до завтра,55.74186,37.501079,"37.501079,55.741860",https://yandex.ru/maps/org/tsentr_valyut/63790671625/,"Обмен валюты, нумизматика и бонистика"
69747885580,ExCash,"Ломоносовский просп., 14, Москва",,,,,Открыто до 00:00,55.691095,37.542958,"37.542958,55.691095",https://yandex.ru/maps/org/excash/69747885580/,Обмен валюты
183201833259,Альтернатива,"ул. Земляной Вал, 72, Москва, этаж цокольный",4.2,"4,2",6,6 оценок,Закрыто до завтра,55.744073,37.65453,"37.654530,55.744073",https://yandex.ru/maps/org/alternativa/183201833259/,"Обмен валюты, расчетная небанковская кредитная организация"
217658629290,СДМ-банк,"Волоколамское ш., 4, Москва",4.0,"4,0",59,59 оценок,Закрыто до завтра,55.811248,37.502776,"37.502776,55.811248",https://yandex.ru/maps/org/sdm_bank/217658629290/,"Банк, обмен валюты"
67082639825,Новый Московский банк,"площадь Киевского Вокзала, 2, Москва, подъезд 2, этаж 1",,,,,Открыто до 22:00,55.744091,37.564763,"37.564763,55.744091",https://yandex.ru/maps/org/novy_moskovskiy_bank/67082639825/,Обмен валюты
234290490648,Банк Авангард,"Локомотивный пр., 4, Москва, этаж 1",3.6,"3,6",29,29 оценок,Открыто до 22:00,55.837811,37.576794,"37.576794,55.837811",https://yandex.ru/maps/org/bank_avangard/234290490648/,"Банк, обмен валюты"
107971138619,Швейцарский франк,"ул. Барклая, 6, Москва",5.0,"5,0",37,37 оценок,Закрыто до завтра,55.740674,37.503935,"37.503935,55.740674",https://yandex.ru/maps/org/shveytsarskiy_frank/107971138619/,"Обмен валюты, нумизматика и бонистика"
104346906736,Обменник Криптовалют,"Пресненская наб., 10, стр. 2, Москва, этаж 9",4.6,"4,6",69,69 оценок,Открыто до 22:00,55.747216,37.534643,"37.534643,55.747216",https://yandex.ru/maps/org/obmennik_kriptovalyut/104346906736/,"Обмен валюты, банк"
1078386858,Национальный инвестиционно-промышленный банк,"2-й Неопалимовский пер., 10, Москва, этаж 1",4.2,"4,2",45,45 оценок,Закрыто до завтра,55.740036,37.582452,"37.582452,55.740036",https://yandex.ru/maps/org/natsionalny_investitsionno_promyshlenny_bank/1078386858/,"Банк, обмен валюты"
27530954550,Обмен валюты,"Хорошёвское ш., 84, корп. 1, Москва",,,,,Круглосуточно,55.777845,37.520415,"37.520415,55.777845",https://yandex.ru/maps/org/obmen_valyuty/27530954550/,Обмен валюты
74651646601,Skynet Group,"Пресненская наб., 12, Москва, ЖК Башня Федерация, этаж 52",4.6,"4,6",12,12 оценок,Закрыто до завтра,55.749633,37.537434,"37.537434,55.749633",https://yandex.ru/maps/org/skynet_group/74651646601/,"Обмен валюты, денежные переводы"
121042919177,Tex Exchange,"Краснопресненская наб., 12, Москва",,,,,Круглосуточно,55.754203,37.556388,"37.556388,55.754203",https://yandex.ru/maps/org/tex_exchange/121042919177/,"Обмен валюты, криптомат"
